game_id,season,prediction_id,model_version,feature_version,blend_version,generated_at,feature_team_weight,feature_market_total,feature_vegas_spread,feature_away_team_elo,feature_home_team_elo,feature_pitcher_weight,feature_away_pitcher_elo,feature_home_pitcher_elo,feature_away_combined_elo,feature_home_combined_elo,feature_away_pitcher_source,feature_home_pitcher_source,feature_injury_model_source,feature_season_sample_games,feature_situational_context,feature_baseline_model_total,feature_context_weight_scale,feature_baseline_model_spread,feature_season_progress_scale,feature_away_pitcher_confidence,feature_historical_context_away,feature_historical_context_home,feature_home_pitcher_confidence,feature_injury_total_adjustment,feature_context_total_adjustment,feature_odds_market_availability,feature_context_spread_adjustment,feature_historical_context_weight,feature_injury_total_model_source,feature_injury_spread_model_source,feature_historical_context_available,feature_away_probable_pitcher_espn_id,feature_home_probable_pitcher_espn_id,feature_probable_pitcher_total_adjustment,feature_probable_pitcher_spread_adjustment,feature_away_probable_pitcher_injury_status,feature_historical_context_total_adjustment,feature_home_probable_pitcher_injury_status,feature_historical_context_spread_adjustment,feature_situational_context_total_adjustment,feature_situational_context_spread_adjustment,output_market_total,output_market_spread,output_predicted_total,output_win_probability,output_confidence_score,output_predicted_spread,output_blended_predicted_total,output_baseline_predicted_total,output_blended_predicted_spread,output_baseline_predicted_spread,actual_away_score,actual_home_score,actual_actual_total,actual_actual_spread,actual_actual_home_win,error_log_loss,error_brier_score,error_total_error,error_spread_error,error_winner_correct,error_baseline_log_loss,error_calibrated_log_loss,error_baseline_brier_score,error_win_probability_error,error_active_win_probability,error_calibrated_brier_score,error_baseline_win_probability,error_calibrated_win_probability,error_active_win_probability_source,error_baseline_win_probability_error,error_calibrated_win_probability_error,error_calibration_beats_baseline_brier,error_calibration_beats_baseline_log_loss,market_market_spread,market_market_spread_error,market_model_beats_market_spread
3656,2025,8665,rules-v1,core-v3,baseline-v1,2026-04-02T21:00:26-05:00,0.6,,,1509,1471,0.4,1499.4,1501.4,1505.2,1483.2,team_recent_average,team_recent_average,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.33,""home_fatigue"":0.046,""total_adjustment"":0.08,""spread_adjustment"":0.09},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.08,""spread_adjustment"":0.09}",7.1,1,1.9,1,0.75,"{""ops"":0.693,""whip"":1.244,""available"":true,""runs_per_game"":4.281,""sample_seasons"":2,""weighted_games"":161.4,""runs_allowed_per_game"":4.058,""run_differential_per_game"":0.239}","{""ops"":0.694,""whip"":1.122,""available"":true,""runs_per_game"":4.397,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":3.858,""run_differential_per_game"":0.501}",0.75,-0.15,-2.42,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",1.52,0,persisted_team_rating,persisted_team_rating,1,,,0,0,,0,,0,0.08,0.09,,,7.1,0.567,56.7,1.9,7.1,7.1,1.9,1.9,0,6,6,6,1,0.478035800943,0.1444,0.6,2.6,1,0.478035800943,,0.1444,0.38,0.62,,0.62,,baseline,0.38,,,,,,
4247,2025,8666,rules-v1,core-v3,baseline-v1,2026-04-02T21:00:26-05:00,0.6,,,1514,1549,0.4,1515.5,1510.2,1514.6,1533.5,team_recent_average,team_recent_average,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0,""home_fatigue"":0.271,""total_adjustment"":0.06,""spread_adjustment"":-0.08},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.06,""spread_adjustment"":-0.08}",7.5,1,3.7,1,0.75,"{""ops"":0.693,""whip"":1.283,""available"":true,""runs_per_game"":4.261,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.339,""run_differential_per_game"":-0.135}","{""ops"":0.782,""whip"":1.218,""available"":true,""runs_per_game"":5.358,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.239,""run_differential_per_game"":1.086}",0.75,0,-2.65,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",2.58,0,persisted_team_rating,persisted_team_rating,1,,,0,0,,0,,0,0.06,-0.08,,,7.5,0.629,62.9,3.7,7.5,7.5,3.7,3.7,4,5,9,1,1,0.59783700075562,0.2025,2.8,0.5,1,0.59783700075562,,0.2025,0.45,0.55,,0.55,,baseline,0.45,,,,,,
4335,2025,8667,rules-v1,core-v3,baseline-v1,2026-04-02T21:00:26-05:00,0.6,,,1542,1486,0.4,1522.4,1493.8,1534.2,1489.1,team_recent_average,team_recent_average,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.189,""home_fatigue"":0.34,""total_adjustment"":0.12,""spread_adjustment"":-0.05},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.12,""spread_adjustment"":-0.05}",6.9,1,1.2,1,0.75,"{""ops"":0.751,""whip"":1.239,""available"":true,""runs_per_game"":4.839,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.218,""run_differential_per_game"":0.621}","{""ops"":0.69,""whip"":1.348,""available"":true,""runs_per_game"":3.979,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.924,""run_differential_per_game"":-0.902}",0.75,-0.1,-2.97,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",1.42,0,persisted_team_rating,persisted_team_rating,1,,,0,0,,0,,0,0.12,-0.05,,,6.9,0.543,54.3,1.2,6.9,6.9,1.2,1.2,5,2,7,-3,0,0.56211891815354,0.1849,0.6,1,1,0.56211891815354,,0.1849,0.43,0.43,,0.43,,baseline,0.43,,,,,,
3774,2025,8668,rules-v1,core-v3,baseline-v1,2026-04-02T21:00:26-05:00,0.6,,,1393,1411,0.4,1467.7,1494.6,1422.9,1444.4,team_recent_average,team_recent_average,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.258,""home_fatigue"":0.061,""total_adjustment"":0.07,""spread_adjustment"":0.06},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.07,""spread_adjustment"":0.06}",6.2,1,1.2,1,0.75,"{""ops"":0.704,""whip"":1.532,""available"":true,""runs_per_game"":4.318,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":5.779,""run_differential_per_game"":-1.496}","{""ops"":0.687,""whip"":1.387,""available"":true,""runs_per_game"":4.179,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.897,""run_differential_per_game"":-0.742}",0.75,0,-2.74,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-0.14,0,persisted_team_rating,persisted_team_rating,1,,,0,0,,0,,0,0.07,0.06,,,6.2,0.543,54.3,1.2,6.2,6.2,1.2,1.2,6,4,10,-2,0,0.96758402626171,0.3844,5.3,5.3,0,0.96758402626171,,0.3844,0.62,0.62,,0.62,,baseline,0.62,,,,,,
4165,2025,8669,rules-v1,core-v3,baseline-v1,2026-04-02T21:00:26-05:00,0.6,,,1495,1553,0.4,1495,1530.2,1495,1543.9,team_recent_average,team_recent_average,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.133,""home_fatigue"":0.144,""total_adjustment"":0.06,""spread_adjustment"":0},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.06,""spread_adjustment"":0}",5.6,1,3.8,1,0.75,"{""ops"":0.691,""whip"":1.377,""available"":true,""runs_per_game"":4.176,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.979,""run_differential_per_game"":-0.827}","{""ops"":0.735,""whip"":1.242,""available"":true,""runs_per_game"":4.685,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.179,""run_differential_per_game"":0.492}",0.75,-0.2,-4.27,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",1.9,0,persisted_team_rating,persisted_team_rating,1,,,0,0,,0,,0,0.06,0,,,5.6,0.632,63.2,3.8,5.6,5.6,3.8,3.8,1,0,1,-1,0,0.94160853985844,0.3721,5.1,4.2,0,0.94160853985844,,0.3721,0.61,0.61,,0.61,,baseline,0.61,,,,,,
2977,2025,8670,rules-v1,core-v3,baseline-v1,2026-04-02T21:00:26-05:00,0.6,,,1467,1577,0.4,1491.9,1510,1477,1550.2,team_recent_average,team_recent_average,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.21,""home_fatigue"":0.101,""total_adjustment"":0.07,""spread_adjustment"":0.03},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.07,""spread_adjustment"":0.03}",6.1,1,1,1,0.75,"{""ops"":0.743,""whip"":1.241,""available"":true,""runs_per_game"":4.939,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.261,""run_differential_per_game"":0.642}","{""ops"":0.703,""whip"":1.194,""available"":true,""runs_per_game"":4.33,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.1,""run_differential_per_game"":0.255}",0.75,-0.15,-3.64,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-1.5,0,persisted_team_rating,persisted_team_rating,1,,,0,0,,0,,0,0.07,0.03,,,6.1,0.536,53.6,1,6.1,6.1,1,1,1,7,8,6,1,0.776528789499,0.2916,3.2,7,0,0.776528789499,,0.2916,0.54,0.46,,0.46,,baseline,0.54,,,,,,
3394,2025,8663,rules-v1,core-v3,baseline-v1,2026-04-02T21:00:26-05:00,0.6,,,1379,1529,0.4,1488.2,1502.2,1422.7,1518.3,team_recent_average,team_recent_average,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.428,""home_fatigue"":0.03,""total_adjustment"":0.1,""spread_adjustment"":0.12},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.1,""spread_adjustment"":0.12}",5.7,1,2.6,1,0.75,"{""ops"":0.636,""whip"":1.431,""available"":true,""runs_per_game"":3.455,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":5.079,""run_differential_per_game"":-1.63}","{""ops"":0.722,""whip"":1.288,""available"":true,""runs_per_game"":4.673,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.521,""run_differential_per_game"":0.196}",0.75,-0.25,-3.58,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-0.47,0,persisted_team_rating,persisted_team_rating,1,,,0,0,,0,,0,0.1,0.12,,,5.7,0.592,59.2,2.6,5.7,5.7,2.6,2.6,1,2,3,1,1,0.54472717544167,0.1764,2.5,1.2,1,0.54472717544167,,0.1764,0.42,0.58,,0.58,,baseline,0.42,,,,,,
2666,2025,8672,rules-v1,core-v3,baseline-v1,2026-04-02T21:00:26-05:00,0.6,,,1586,1481,0.4,1517.5,1483.2,1558.6,1481.9,team_recent_average,team_recent_average,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.192,""home_fatigue"":0.189,""total_adjustment"":0.08,""spread_adjustment"":0},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.08,""spread_adjustment"":0}",6.3,1,0.1,1,0.75,"{""ops"":0.746,""whip"":1.26,""available"":true,""runs_per_game"":4.798,""sample_seasons"":2,""weighted_games"":161.4,""runs_allowed_per_game"":4.119,""run_differential_per_game"":0.661}","{""ops"":0.678,""whip"":1.408,""available"":true,""runs_per_game"":3.842,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":5.094,""run_differential_per_game"":-1.278}",0.75,-0.15,-3.66,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",1.06,0,persisted_team_rating,persisted_team_rating,1,,,0,0,,0,,0,0.08,0,,,6.3,0.504,50.4,0.1,6.3,6.3,0.1,0.1,1,3,4,2,1,0.54472717544167,0.1764,1.6,0.2,1,0.54472717544167,,0.1764,0.42,0.58,,0.58,,baseline,0.42,,,,,,
4248,2025,8673,rules-v1,core-v3,baseline-v1,2026-04-02T21:00:26-05:00,0.6,,,1510,1557,0.4,1513.3,1511.8,1511.3,1538.9,team_recent_average,team_recent_average,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.042,""home_fatigue"":0.248,""total_adjustment"":0.06,""spread_adjustment"":-0.06},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.06,""spread_adjustment"":-0.06}",8,1,0.8,1,0.75,"{""ops"":0.739,""whip"":1.242,""available"":true,""runs_per_game"":4.661,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.061,""run_differential_per_game"":0.592}","{""ops"":0.782,""whip"":1.218,""available"":true,""runs_per_game"":5.358,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.239,""run_differential_per_game"":1.086}",0.75,-0.15,-1.93,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-0.53,0,persisted_team_rating,persisted_team_rating,1,,,0,0,,0,,0,0.06,-0.06,,,8,0.529,52.9,0.8,8,8,0.8,0.8,3,6,9,3,1,0.63487827243597,0.2209,2.6,2.2,1,0.63487827243597,,0.2209,0.47,0.53,,0.53,,baseline,0.47,,,,,,
4336,2025,8674,rules-v1,core-v3,baseline-v1,2026-04-02T21:00:26-05:00,0.6,,,1532,1412,0.4,1520.8,1491.5,1527.5,1443.8,team_recent_average,team_recent_average,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.03,""home_fatigue"":0.333,""total_adjustment"":0.08,""spread_adjustment"":-0.09},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.08,""spread_adjustment"":-0.09}",6.7,1,1.5,1,0.75,"{""ops"":0.751,""whip"":1.239,""available"":true,""runs_per_game"":4.839,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.218,""run_differential_per_game"":0.621}","{""ops"":0.69,""whip"":1.348,""available"":true,""runs_per_game"":3.979,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.924,""run_differential_per_game"":-0.902}",0.75,-0.1,-2.87,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",2.7,0,persisted_team_rating,persisted_team_rating,1,,,0,0,,0,,0,0.08,-0.09,,,6.7,0.553,55.3,1.5,6.7,6.7,1.5,1.5,3,8,11,5,1,0.82098055206983,0.3136,4.1,6.6,0,0.82098055206983,,0.3136,0.56,0.44,,0.44,,baseline,0.56,,,,,,
3881,2025,8675,rules-v1,core-v3,baseline-v1,2026-04-02T21:00:26-05:00,0.6,,,1446,1555,0.4,1492.6,1516.4,1464.6,1539.6,team_recent_average,team_recent_average,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.059,""home_fatigue"":0.059,""total_adjustment"":0.03,""spread_adjustment"":0},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.03,""spread_adjustment"":0}",6.6,1,1.6,1,0.75,"{""ops"":0.681,""whip"":1.34,""available"":true,""runs_per_game"":4.179,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.718,""run_differential_per_game"":-0.515}","{""ops"":0.681,""whip"":1.197,""available"":true,""runs_per_game"":4.161,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.236,""run_differential_per_game"":-0.042}",0.75,-0.55,-2.59,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-0.86,0,persisted_team_rating,persisted_team_rating,1,,,0,0,,0,,0,0.03,0,,,6.6,0.557,55.7,1.6,6.6,6.6,1.6,1.6,3,7,10,4,1,0.67334455326377,0.2401,4.7,3.6,1,0.67334455326377,,0.2401,0.49,0.51,,0.51,,baseline,0.49,,,,,,
3775,2025,8676,rules-v1,core-v3,baseline-v1,2026-04-02T21:00:26-05:00,0.6,,,1405,1400,0.4,1469.3,1494.3,1430.7,1437.7,team_recent_average,team_recent_average,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.319,""home_fatigue"":0.061,""total_adjustment"":0.08,""spread_adjustment"":0.08},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.08,""spread_adjustment"":0.08}",6.2,1,1.4,1,0.75,"{""ops"":0.704,""whip"":1.532,""available"":true,""runs_per_game"":4.318,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":5.779,""run_differential_per_game"":-1.496}","{""ops"":0.687,""whip"":1.387,""available"":true,""runs_per_game"":4.179,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.897,""run_differential_per_game"":-0.742}",0.75,0,-2.74,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",0.32,0,persisted_team_rating,persisted_team_rating,1,,,0,0,,0,,0,0.08,0.08,,,6.2,0.55,55,1.4,6.2,6.2,1.4,1.4,10,6,16,-4,0,0.96758402626171,0.3844,11.4,7.4,0,0.96758402626171,,0.3844,0.62,0.62,,0.62,,baseline,0.62,,,,,,
4166,2025,8677,rules-v1,core-v3,baseline-v1,2026-04-02T21:00:26-05:00,0.6,,,1508,1535,0.4,1496.6,1524.7,1503.4,1530.9,team_recent_average,team_recent_average,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.319,""home_fatigue"":0.144,""total_adjustment"":0.1,""spread_adjustment"":0.05},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.1,""spread_adjustment"":0.05}",5.6,1,3.9,1,0.75,"{""ops"":0.691,""whip"":1.377,""available"":true,""runs_per_game"":4.176,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.979,""run_differential_per_game"":-0.827}","{""ops"":0.735,""whip"":1.242,""available"":true,""runs_per_game"":4.685,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.179,""run_differential_per_game"":0.492}",0.75,-0.2,-4.22,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",2.52,0,persisted_team_rating,persisted_team_rating,1,,,0,0,,0,,0,0.1,0.05,,,5.6,0.636,63.6,3.9,5.6,5.6,3.9,3.9,4,0,4,-4,0,0.96758402626171,0.3844,2.1,7.3,0,0.96758402626171,,0.3844,0.62,0.62,,0.62,,baseline,0.62,,,,,,
2502,2025,8678,rules-v1,core-v3,baseline-v1,2026-04-02T21:00:26-05:00,0.6,,,1489,1510,0.4,1503.4,1508.1,1494.8,1509.2,team_recent_average,team_recent_average,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.114,""home_fatigue"":0.038,""total_adjustment"":0.03,""spread_adjustment"":0.02},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.03,""spread_adjustment"":0.02}",6.4,1,-0.1,1,0.75,"{""ops"":0.754,""whip"":1.341,""available"":true,""runs_per_game"":5.145,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.821,""run_differential_per_game"":0.328}","{""ops"":0.713,""whip"":1.266,""available"":true,""runs_per_game"":4.297,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.403,""run_differential_per_game"":-0.085}",0.75,-0.15,-3.15,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-1.27,0,persisted_team_rating,persisted_team_rating,1,,,0,0,,0,,0,0.03,0.02,,,6.4,0.496,50.4,-0.1,6.4,6.4,-0.1,-0.1,4,5,9,1,1,0.43078291609245,0.1225,3.1,3.2,1,0.43078291609245,,0.1225,0.35,0.65,,0.65,,baseline,0.35,,,,,,
3529,2025,8679,rules-v1,core-v3,baseline-v1,2026-04-02T21:00:26-05:00,0.6,,,1480,1539,0.4,1505,1504.2,1490,1525.1,team_recent_average,team_recent_average,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.243,""home_fatigue"":0.107,""total_adjustment"":0.08,""spread_adjustment"":0.04},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.08,""spread_adjustment"":0.04}",6.9,1,1.9,1,0.75,"{""ops"":0.728,""whip"":1.216,""available"":true,""runs_per_game"":4.679,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.342,""run_differential_per_game"":0.312}","{""ops"":0.706,""whip"":1.318,""available"":true,""runs_per_game"":4.497,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.615,""run_differential_per_game"":-0.072}",0.75,-0.05,-3.04,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",0.28,0,persisted_team_rating,persisted_team_rating,1,,,0,0,,0,,0,0.08,0.04,,,6.9,0.567,56.7,1.9,6.9,6.9,1.9,1.9,5,6,11,1,1,0.59783700075562,0.2025,4.4,0.4,1,0.59783700075562,,0.2025,0.45,0.55,,0.55,,baseline,0.45,,,,,,
2819,2025,8680,rules-v1,core-v3,baseline-v1,2026-04-02T21:00:26-05:00,0.6,,,1562,1477,0.4,1518.1,1486.6,1544.4,1480.8,team_recent_average,team_recent_average,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.232,""home_fatigue"":0.139,""total_adjustment"":0.08,""spread_adjustment"":0.03},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.08,""spread_adjustment"":0.03}",7.3,1,1.3,1,0.75,"{""ops"":0.721,""whip"":1.3,""available"":true,""runs_per_game"":4.582,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.379,""run_differential_per_game"":0.239}","{""ops"":0.767,""whip"":1.239,""available"":true,""runs_per_game"":4.891,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":3.976,""run_differential_per_game"":0.927}",0.75,0,-2.62,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",1.97,0,persisted_team_rating,persisted_team_rating,1,,,0,0,,0,,0,0.08,0.03,,,7.3,0.546,54.6,1.3,7.3,7.3,1.3,1.3,4,5,9,1,1,0.79850769621777,0.3025,4.5,2.5,0,0.79850769621777,,0.3025,0.55,0.45,,0.45,,baseline,0.55,,,,,,
2978,2025,8681,rules-v1,core-v3,baseline-v1,2026-04-02T21:00:26-05:00,0.6,,,1470,1516,0.4,1491.9,1510.2,1478.8,1513.7,team_recent_average,team_recent_average,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.195,""home_fatigue"":0.101,""total_adjustment"":0.07,""spread_adjustment"":0.03},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.07,""spread_adjustment"":0.03}",6.6,1,1.4,1,0.75,"{""ops"":0.743,""whip"":1.241,""available"":true,""runs_per_game"":4.939,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.261,""run_differential_per_game"":0.642}","{""ops"":0.703,""whip"":1.194,""available"":true,""runs_per_game"":4.33,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.1,""run_differential_per_game"":0.255}",0.75,-0.15,-3.06,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-0.22,0,persisted_team_rating,persisted_team_rating,1,,,0,0,,0,,0,0.07,0.03,,,6.6,0.55,55,1.4,6.6,6.6,1.4,1.4,5,1,6,-4,0,0.65392646740666,0.2304,0.9,3.4,1,0.65392646740666,,0.2304,0.48,0.48,,0.48,,baseline,0.48,,,,,,
3395,2025,8682,rules-v1,core-v3,baseline-v1,2026-04-02T21:00:26-05:00,0.6,,,1499,1374,0.4,1507.1,1485.3,1502.2,1418.5,team_recent_average,team_recent_average,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.081,""home_fatigue"":0.276,""total_adjustment"":0.08,""spread_adjustment"":-0.06},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.08,""spread_adjustment"":-0.06}",5.9,1,-1.7,1,0.75,"{""ops"":0.714,""whip"":1.338,""available"":true,""runs_per_game"":4.218,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.676,""run_differential_per_game"":-0.444}","{""ops"":0.636,""whip"":1.431,""available"":true,""runs_per_game"":3.455,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":5.079,""run_differential_per_game"":-1.63}",0.75,-0.35,-3.09,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-0.45,0,persisted_team_rating,persisted_team_rating,1,,,0,0,,0,,0,0.08,-0.06,,,5.9,0.44,56,-1.7,5.9,5.9,-1.7,-1.7,12,2,14,-10,0,0.71334988787746,0.2601,9,10.3,0,0.71334988787746,,0.2601,0.51,0.51,,0.51,,baseline,0.51,,,,,,
